,Clustering
w_0.jpg,0.24099851045251425
w_6.jpg,0.22145448970204937
w_1.jpg,0.06711255406289077
w_2.jpg,0.07058075455701568
w_4.jpg,0.03987771555339123
w_5.jpg,0.189873940214475
w_7.jpg,0.15478127178790424
w_3.jpg,0.09294465568229827
