,Clustering
w_0.jpg,0.45751004016064256
w_6.jpg,0.5530803139447371
w_1.jpg,0.4352544007716421
w_2.jpg,0.3157894736842105
w_4.jpg,0.8432835820895522
w_5.jpg,0.9555
w_7.jpg,0.9556650246305419
w_8.jpg,0.7038877521192634
w_3.jpg,1.0
