,HistSimilarity,Thresholding,Superpixels
w_32.jpg,0.9964912280701754,0.15852130325814537,1.0
w_69.jpg,0.8394548994159636,0.6678780012978586,0.5671641791044776
w_30.jpg,1.0,0.5182243116911188,0.7656102239874631
w_28.jpg,0.9935275080906149,0.4354368932038835,0.4790453074433657
w_29.jpg,1.0,0.7536847069921,0.6775380261761584
w_37.jpg,1.0,0.919997811157624,0.9656488549618321
w_24.jpg,0.9896551724137931,0.6333704115684093,1.0
w_76.jpg,0.9855072463768116,0.3939532334673,0.6231884057971014
w_4.jpg,0.540856324438414,0.06554349464797225,0.5895522388059702
w_86.jpg,0.8496503496503497,0.30246812011517893,0.4965034965034965
w_35.jpg,1.0,0.4267433954933955,0.6853146853146853
w_85.jpg,0.8655959425190194,0.2698224852071006,0.6339814032121724
w_92.jpg,0.9615638040852186,0.45737504314266886,0.6059113300492611
w_5.jpg,0.775125,0.507,0.7744
w_71.jpg,1.0,0.4016623987238151,0.5084449295439598
w_7.jpg,1.0,0.29820212732578205,1.0
w_14.jpg,0.0,0.26635514018691586,0.6343283582089553
w_70.jpg,1.0,0.6997219647822057,1.0
w_34.jpg,0.9219219219219219,0.504017531044558,0.8258258258258259
w_89.jpg,0.8846153846153846,0.5936016144349477,0.9829059829059829
w_59.jpg,0.9860899390243902,0.44940196998123827,0.8808630393996247
w_60.jpg,1.0,0.377712246978302,0.8256880733944955
w_58.jpg,1.0,0.04250579219390483,1.0
w_31.jpg,0.8856382978723404,0.38882978723404255,0.4766717325227964
w_12.jpg,0.9017857142857143,0.5111413043478261,0.7340450310559006
w_38.jpg,0.0,0.6552119129438717,1.0
w_16.jpg,0.9959677419354839,0.6901492935217275,0.9959677419354839
w_81.jpg,1.0,0.0,1.0
w_48.jpg,1.0,0.5488498429674901,0.6363636363636364
w_80.jpg,1.0,0.40238142943011707,1.0
w_40.jpg,1.0,0.3536539506121255,0.5349099569631889
w_57.jpg,0.7978142076502732,0.295578738201689,0.6781988503299978
w_72.jpg,1.0,0.31900686541897866,0.54382582526098
w_22.jpg,0.9640484100616991,0.8305647840531561,0.6499762695775985
w_49.jpg,1.0,0.5555839861433689,0.6267665236389403
w_84.jpg,0.8107052716796038,0.20667650840516216,0.9397590361445783
w_53.jpg,1.0,0.34540837479270314,1.0
w_20.jpg,0.9967637540453075,0.7291084807376867,0.6362548211198298
w_47.jpg,0.9732152990579956,0.4787197820905686,0.8033707865168539
w_8.jpg,1.0,0.6374890382928968,0.40274773458053204
w_3.jpg,0.9054054054054054,0.6461097461097461,0.6707616707616708
w_75.jpg,0.9001476915173698,0.5538431901367752,0.888268156424581
w_87.jpg,1.0,0.4298238747553816,0.396399217221135
w_25.jpg,0.9320850523643288,0.4264519200253888,0.13352903840050778
w_67.jpg,0.9951690821256038,0.6093208297811878,0.6792838874680307
