,Clustering
w_0.jpg,0.34417681241489034
w_6.jpg,0.14170906711648412
w_1.jpg,0.1144284498594086
w_2.jpg,0.06945351986819692
w_4.jpg,1.6714077144068196
w_5.jpg,0.22003601590340796
w_7.jpg,0.21229119953297687
w_3.jpg,1.3244027275303847
