,HistSimilarity,Thresholding,Superpixels
w_17.jpg,0.7675438596491229,0.12677777777777777,0.04610710690853519
w_39.jpg,0.6350683338179703,1.0,0.4187523629489603
w_46.jpg,0.5834062591157227,0.7954545454545454,0.4199475065616798
w_9.jpg,0.9781420765027322,1.0,0.8177604375083367
w_2.jpg,0.5706929843381249,0.7682926829268293,0.5481927710843374
w_19.jpg,0.3941630663425325,1.0,0.5986570247933884
w_93.jpg,0.9504950495049505,1.0,0.24782766581070215
w_97.jpg,0.8924731182795699,0.8969072164948454,0.12753568883305047
w_95.jpg,0.4224389430691006,0.9041095890410958,0.2422948207171315
w_52.jpg,0.3325152705061082,0.5210084033613446,0.4235294117647059
w_74.jpg,0.7959012893860473,0.7909604519774012,0.7043877551020408
w_36.jpg,0.7684410733518183,1.0,0.9262910653027165
w_21.jpg,0.9306110556110556,1.0,0.9698795180722891
w_64.jpg,0.8769230769230769,1.0,1.0
w_18.jpg,0.6965940594059405,0.6966252636512772,0.628099173553719
w_55.jpg,0.5913556848136288,0.7466864858169207,0.199438676923303
w_94.jpg,0.2371555399288006,1.0,0.2809246147438567
w_44.jpg,0.8727963701520144,1.0,0.9509803921568627
w_90.jpg,0.9338129852148543,1.0,1.0
w_91.jpg,0.09245289961730939,0.6090236402075726,0.15896868079721607
w_41.jpg,0.34833742679010016,0.3878257700018225,0.16658133686699092
w_32.jpg,0.8235294117647058,1.0,0.10770781219068871
w_69.jpg,0.6125,0.8829787234042553,0.6927710843373494
w_30.jpg,0.694390243902439,1.0,0.7610657498925655
w_28.jpg,0.6943933953462071,1.0,0.6790137614678899
w_29.jpg,0.7964277665089025,1.0,0.7658536585365854
w_37.jpg,0.5460779919318691,0.9363686995265943,0.7863970588235294
w_24.jpg,0.5055113636363636,1.0,0.3436807095343681
w_76.jpg,0.6962557182395709,1.0,0.611477907567293
w_4.jpg,0.9943181818181818,0.9591836734693877,0.6115411681914145
w_86.jpg,0.4883671442757838,0.9923076923076923,0.27332427536231885
w_35.jpg,0.5294117647058824,1.0,0.7024390243902439
w_85.jpg,0.8767123287671232,0.9333333333333333,0.5921052631578947
w_92.jpg,0.47142615410648087,1.0,0.8770949720670391
w_5.jpg,0.9408284023668639,1.0,0.5133065986146554
w_71.jpg,0.9015365595196044,0.9904761904761905,0.6726710604265402
w_7.jpg,0.28067317176271667,0.99,0.4159944657634375
w_14.jpg,0.0,1.0,0.24968771876844517
w_70.jpg,0.5266154747185527,0.872093023255814,0.3345114087301587
w_34.jpg,0.5467980295566502,1.0,0.12440091940532082
w_89.jpg,1.0,1.0,0.2557943759219642
w_59.jpg,0.47427528058203144,1.0,0.8361996994489899
w_60.jpg,0.5839285714285715,1.0,0.5586757315991724
w_58.jpg,0.6549295774647887,1.0,0.6079089924160347
w_31.jpg,0.7152720243026788,1.0,0.9609375
w_12.jpg,0.8948382126348228,1.0,0.7885321100917431
w_38.jpg,0.0,1.0,0.09055614006490524
w_16.jpg,0.31209013825654736,1.0,0.37049387613427875
w_81.jpg,0.35880512168791595,0.0,0.2350250626566416
w_48.jpg,0.2460834691064043,1.0,0.59765625
w_80.jpg,0.589768478270044,1.0,0.2724642428212687
w_40.jpg,0.5431541202369334,1.0,0.9736842105263158
w_57.jpg,0.6799116997792495,1.0,0.41067898581865064
w_72.jpg,0.8148361016916681,1.0,0.23241559485530547
w_22.jpg,0.692019419129546,0.7621951219512195,0.5123456790123457
w_49.jpg,0.585592438911941,0.6583556851311954,0.5790780141843972
w_84.jpg,0.926829268292683,1.0,0.30414746543778803
w_53.jpg,0.4740255486406813,0.9627329192546584,0.27423373916339
w_20.jpg,0.5528059499661934,0.8639455782312925,0.5130111524163569
w_47.jpg,0.8729068051101949,1.0,0.5635748407643312
w_8.jpg,0.6670956670956671,1.0,1.0
w_3.jpg,0.8012466252332893,0.5918229557389347,0.9124331550802139
w_75.jpg,0.4512909664541884,1.0,0.6044570679484378
w_87.jpg,0.6560972102387115,1.0,0.916030534351145
w_25.jpg,0.9338632750397456,1.0,0.6631205673758865
w_67.jpg,0.8039485766758494,1.0,0.7346938775510204
