,Contour,Thresholding,Superpixel,Similarity
w_0.png,0.00212352869797,0.0,0.00517399452601,0.0345629575699
w_1.png,0.00184242197247,0.0,0.00367933595697,0.0
w_10.png,0.024184690664,0.026024830171,0.0286171624893,0.138278545587
w_11.png,0.0199643401638,0.0426109201788,0.0169410062276,0.0281816067599
w_12.png,0.0,0.00263730983952,0.0110218661709,0.00552268347582
w_13.png,0.0054531391719,0.00369478001035,0.0,0.00797382493197
w_14.png,0.000381528746218,0.0436153137745,0.148198921195,0.0694750690699
w_15.png,0.0179738562092,0.0,0.0906125608138,0.139497026881
w_16.png,0.00462085245486,0.0776118378318,0.134086576292,0.151091313325
w_17.png,0.257989524831,0.655425001578,0.655425001578,0.00450558465325
w_18.png,0.00037880212559,0.0408703314653,0.0354300881722,0.0382079704266
w_19.png,0.0114404576183,0.0,0.111420234587,0.0631825273011
w_2.png,0.0444611990729,0.0573203764207,0.0994889838318,0.077822456787
w_20.png,0.0863777873117,0.0836056015753,0.048128224591,0.0897522634016
w_21.png,0.0,0.0,0.123126634271,0.000411850230249
w_22.png,0.0,0.643982662306,0.0241522837874,0.0208740826514
w_23.png,0.0660916861769,0.117305340958,0.0708865409605,0.133406074031
w_24.png,0.0783943965517,0.146375791696,0.252630739796,0.0513420346587
w_25.png,0.00062236610756,0.0,0.00954480756886,0.000360023443387
w_26.png,0.000461799514574,0.0,0.00619670511416,0.000327555469639
w_27.png,0.0431260424112,0.0421231111924,0.0743554366075,0.0944473073236
w_28.png,0.00116664843778,0.00466659375114,0.00594782373192,0.0
w_29.png,0.00951624394998,0.0102778710475,0.0161170121287,0.0153744939548
w_3.png,0.0341830468537,0.620679881963,0.00873609976493,0.0175916818104
w_30.png,0.0179115720377,0.0170049634801,0.0620071829224,0.026754368266
w_31.png,0.00235351955775,0.0,0.00373425103163,0.00119244990926
w_32.png,0.0,0.0,0.00491182111615,0.0108371926214
w_33.png,0.000705300906778,0.136815410825,0.294561663265,0.10733798175
w_34.png,0.0054416388936,0.0340862323577,0.00531521426285,0.0490635162725
w_35.png,0.00231810242095,0.00826028045774,0.0299285523831,0.0775421584472
w_36.png,0.00552599383009,0.0773083024545,0.00354448015267,0.0329305914101
w_37.png,0.00579212699775,0.0443050043501,0.0682839334025,0.025170724731
w_38.png,0.117350644634,0.108808486169,0.117073219942,0.0592125174021
w_39.png,0.00944046271847,0.000550735571482,0.0221777945429,0.0157802087263
w_4.png,0.0,0.642820138464,0.0197125020278,0.000211934253285
w_40.png,0.0,0.00293404505799,0.0029938174551,0.0160449904234
w_41.png,0.000900152870789,0.135845484104,0.244652755684,0.0992030543118
w_42.png,0.0436239662661,0.0349424486629,0.176480211945,0.231875682779
w_43.png,0.0365204542529,0.00136007208942,0.617970861995,0.00267536814297
w_44.png,0.0,0.00589946732127,0.00175545125169,0.0101873728377
w_45.png,0.0113454757776,0.0179619921528,0.0280667138136,0.0209518823977
w_46.png,0.0,0.027936101028,0.105585118957,0.0199172108025
w_47.png,0.00575550237277,0.0159394943544,0.0252209131075,0.00530805105547
w_48.png,0.170422176868,0.194965735809,0.0569687114562,0.168525063468
w_49.png,0.293337327507,0.188451194019,0.457517403961,0.152633875369
w_5.png,0.00341445951737,0.00971453057284,0.0216664949041,0.0
w_50.png,0.00230232109427,0.0139390810532,0.02430082967,0.0686941693653
w_51.png,0.00297181313591,0.00188040720163,0.0479971189083,0.00813193640705
w_52.png,0.0199980225739,0.0714058979336,0.0983093006676,0.0613574509937
w_53.png,0.00701178321619,0.0916320352983,0.435215113528,0.160096682799
w_54.png,0.00829359527857,0.00500423705442,0.00613746107676,0.00257231824541
w_55.png,0.00792526718505,0.379272985814,0.614847250279,0.0313314674582
w_56.png,0.0881025477217,0.0864462624147,0.0415461423341,0.116268270897
w_57.png,0.0,0.0280052900142,0.157752538582,0.0403817664788
w_58.png,0.142469973483,0.130088909686,0.219992980814,0.14800733115
w_59.png,0.0185020939671,0.0,0.0,0.0596531004223
